frame_id,track_id,x1,y1,x2,y2
207.0,1.0,528,1192,1232,1677
207.0,2.0,1224,780,1554,1368
207.0,3.0,1560,686,2256,993
207.0,4.0,2400,1168,3192,1644
207.0,5.0,928,782,1240,1389
207.0,6.0,1688,842,1944,1257
207.0,10.0,1136,1336,1634,1701
207.0,13.0,0,758,520,1216
207.0,11.0,1490,1164,2178,1636
207.0,8.0,2304,924,2808,1384
207.0,12.0,728,1639,1301,1992
207.0,9.0,1944,811,2488,1336
207.0,7.0,2040,1262,2480,1574
208.0,1.0,546,1202,1242,1677
208.0,2.0,1240,784,1573,1365
208.0,3.0,1576,696,2272,1000
208.0,4.0,2394,1183,3205,1668
208.0,5.0,944,782,1258,1406
208.0,6.0,1704,856,1960,1260
208.0,10.0,1154,1339,1650,1701
208.0,13.0,0,758,552,1228
208.0,11.0,1520,1159,2234,1644
208.0,8.0,2312,924,2837,1406
208.0,12.0,738,1644,1306,1992
208.0,9.0,1976,816,2488,1310
208.0,7.0,2058,1276,2509,1593
209.0,1.0,568,1212,1256,1680
209.0,2.0,1256,787,1592,1368
209.0,3.0,1592,698,2293,1005
209.0,4.0,2384,1195,3229,1699
209.0,5.0,960,784,1280,1416
209.0,6.0,1712,859,1976,1272
209.0,10.0,1170,1346,1661,1708
209.0,13.0,0,756,576,1228
209.0,11.0,1528,1164,2256,1656
209.0,8.0,2354,972,2837,1411
209.0,12.0,746,1648,1309,1996
209.0,9.0,2000,818,2496,1305
209.0,7.0,2064,1288,2528,1608
210.0,1.0,576,1207,1266,1680
210.0,2.0,1266,792,1597,1368
210.0,3.0,1618,715,2298,1008
210.0,4.0,2386,1216,3229,1713
210.0,5.0,968,787,1285,1420
210.0,6.0,1698,792,2010,1276
210.0,10.0,1178,1351,1666,1711
210.0,13.0,8,744,608,1248
210.0,11.0,1536,1164,2274,1656
210.0,8.0,2362,962,2866,1425
210.0,12.0,752,1651,1312,1999
210.0,9.0,2024,828,2493,1284
210.0,7.0,2072,1279,2533,1596
211.0,1.0,568,1202,1296,1699
211.0,2.0,1274,792,1610,1368
211.0,3.0,1624,720,2304,1010
211.0,4.0,2392,1240,3224,1725
211.0,5.0,978,792,1285,1404
211.0,6.0,1696,763,2018,1276
211.0,10.0,1184,1356,1664,1713
211.0,13.0,32,739,608,1243
211.0,11.0,1498,1212,2162,1660
211.0,8.0,2370,972,2877,1432
211.0,12.0,752,1651,1312,1996
211.0,9.0,1984,828,2552,1380
211.0,7.0,2058,1272,2549,1608
212.0,1.0,560,1204,1304,1713
212.0,2.0,1272,792,1610,1368
212.0,3.0,1610,712,2309,1012
212.0,4.0,2392,1255,3213,1728
212.0,5.0,976,780,1280,1387
212.0,6.0,1688,756,2021,1284
212.0,10.0,1176,1358,1656,1716
212.0,13.0,40,732,616,1252
212.0,11.0,1506,1176,2229,1665
212.0,8.0,2370,984,2866,1435
212.0,12.0,744,1656,1301,1999
212.0,9.0,2008,830,2520,1320
212.0,7.0,2042,1255,2541,1593
213.0,1.0,522,1200,1221,1687
213.0,2.0,1266,794,1605,1368
213.0,3.0,1610,720,2298,1010
213.0,4.0,2392,1267,3202,1732
213.0,5.0,970,787,1269,1380
213.0,6.0,1680,744,2016,1281
213.0,10.0,1160,1358,1640,1718
213.0,13.0,56,722,608,1245
213.0,11.0,1466,1216,2125,1668
213.0,8.0,2352,972,2856,1435
213.0,12.0,730,1651,1282,1992
213.0,9.0,1952,835,2538,1399
213.0,7.0,2034,1255,2533,1593
214.0,1.0,528,1190,1221,1675
214.0,2.0,1258,794,1597,1365
214.0,3.0,1602,720,2290,1008
214.0,4.0,2392,1272,3200,1732
214.0,5.0,960,787,1253,1375
214.0,6.0,1666,746,1997,1279
214.0,10.0,1144,1356,1621,1716
214.0,13.0,72,715,600,1231
214.0,11.0,1448,1226,2072,1660
214.0,8.0,2338,962,2829,1420
214.0,12.0,720,1646,1264,1982
214.0,9.0,1930,840,2541,1428
214.0,7.0,2032,1262,2530,1598
215.0,1.0,528,1188,1218,1670
215.0,2.0,1242,787,1586,1360
215.0,3.0,1576,691,2304,1000
215.0,4.0,2368,1272,3176,1728
215.0,5.0,952,775,1242,1363
215.0,6.0,1658,744,1989,1272
215.0,10.0,1136,1348,1600,1696
215.0,13.0,82,696,589,1212
215.0,11.0,1480,1183,2160,1653
215.0,8.0,2336,960,2818,1404
215.0,12.0,688,1639,1234,1977
215.0,7.0,2000,1250,2520,1600
216.0,1.0,522,1180,1197,1656
216.0,2.0,1240,780,1584,1346
216.0,3.0,1568,696,2280,996
216.0,4.0,2362,1274,3162,1723
216.0,5.0,938,768,1229,1356
216.0,6.0,1650,734,1986,1264
216.0,10.0,1120,1336,1584,1689
216.0,13.0,88,672,584,1195
216.0,11.0,1474,1164,2178,1646
216.0,8.0,2330,952,2802,1389
216.0,12.0,658,1627,1210,1965
216.0,7.0,1976,1228,2517,1593
217.0,1.0,512,1171,1178,1644
217.0,2.0,1232,770,1570,1336
217.0,3.0,1568,698,2264,988
217.0,4.0,2352,1272,3152,1716
217.0,5.0,930,760,1221,1341
217.0,6.0,1642,722,1981,1255
217.0,10.0,1104,1327,1560,1672
217.0,13.0,96,655,560,1168
217.0,11.0,1464,1147,2184,1644
217.0,8.0,2312,924,2778,1356
217.0,12.0,640,1615,1200,1956
217.0,7.0,1954,1202,2522,1584
218.0,1.0,576,1200,1168,1624
218.0,2.0,1216,768,1554,1327
218.0,3.0,1554,696,2245,984
218.0,4.0,2336,1264,3136,1704
218.0,5.0,914,746,1213,1348
218.0,6.0,1624,720,1970,1260
218.0,10.0,1088,1320,1536,1665
218.0,13.0,88,652,522,1149
218.0,11.0,1456,1140,2178,1632
218.0,8.0,2304,912,2770,1344
218.0,12.0,632,1603,1184,1944
218.0,7.0,1962,1200,2514,1564
219.0,1.0,520,1164,1144,1615
219.0,2.0,1208,760,1546,1312
219.0,3.0,1552,691,2232,972
219.0,4.0,2320,1260,3120,1696
219.0,5.0,904,746,1210,1363
219.0,6.0,1602,708,1957,1252
219.0,10.0,1074,1310,1522,1653
219.0,13.0,82,648,501,1137
219.0,11.0,1450,1128,2173,1620
219.0,8.0,2288,900,2760,1332
219.0,12.0,618,1588,1157,1924
219.0,7.0,1978,1195,2525,1555
219.0,9.0,1920,784,2418,1240
220.0,1.0,496,1140,1125,1596
220.0,2.0,1200,751,1536,1305
220.0,3.0,1546,684,2218,952
220.0,4.0,2304,1250,3112,1692
220.0,5.0,890,732,1205,1372
220.0,6.0,1600,696,1954,1236
220.0,10.0,1064,1298,1512,1641
220.0,13.0,74,640,477,1120
220.0,11.0,1418,1104,2154,1608
220.0,8.0,2290,895,2749,1320
220.0,12.0,608,1574,1144,1910
220.0,7.0,1976,1188,2504,1528
220.0,9.0,1976,770,2442,1188
221.0,1.0,472,1128,1133,1612
221.0,2.0,1178,732,1522,1296
221.0,3.0,1530,674,2202,943
221.0,4.0,2288,1240,3104,1684
221.0,5.0,888,715,1194,1344
221.0,6.0,1578,698,1925,1221
221.0,10.0,1042,1286,1493,1634
221.0,13.0,50,636,450,1116
221.0,11.0,1426,1120,2125,1596
221.0,8.0,2304,904,2736,1300
221.0,12.0,592,1560,1136,1900
221.0,7.0,1888,1116,2493,1502
221.0,9.0,1954,760,2434,1185
222.0,1.0,456,1116,1130,1615
222.0,2.0,1162,722,1509,1291
222.0,3.0,1528,664,2200,928
222.0,4.0,2264,1231,3088,1677
222.0,5.0,882,708,1181,1312
222.0,6.0,1570,686,1909,1197
222.0,10.0,1024,1274,1482,1632
222.0,13.0,24,628,418,1096
222.0,11.0,1424,1118,2112,1584
222.0,8.0,2306,912,2725,1293
222.0,12.0,570,1548,1109,1888
222.0,7.0,1920,1147,2456,1483
222.0,9.0,1976,760,2456,1173
223.0,1.0,458,1099,1109,1584
223.0,2.0,1152,712,1501,1281
223.0,3.0,1528,655,2186,912
223.0,4.0,2242,1216,3061,1660
223.0,5.0,874,710,1165,1303
223.0,6.0,1560,679,1898,1176
223.0,10.0,1016,1264,1456,1605
223.0,13.0,16,612,416,1080
223.0,11.0,1432,1104,2136,1569
223.0,8.0,2288,907,2698,1284
223.0,12.0,552,1536,1088,1876
223.0,9.0,1930,768,2410,1166
224.0,1.0,458,1087,1085,1560
224.0,2.0,1160,768,1474,1269
224.0,3.0,1504,648,2176,904
224.0,4.0,2178,1200,2997,1634
224.0,5.0,874,712,1157,1281
224.0,6.0,1544,698,1874,1166
224.0,10.0,1010,1255,1437,1584
224.0,13.0,16,595,424,1072
224.0,11.0,1408,1104,2106,1560
224.0,12.0,514,1516,1077,1881
224.0,9.0,1904,763,2394,1164
224.0,7.0,1896,950,2696,1459
225.0,1.0,472,1075,1088,1540
225.0,2.0,1146,708,1501,1260
225.0,3.0,1496,631,2184,897
225.0,4.0,2170,1178,3026,1639
225.0,5.0,872,696,1160,1274
225.0,6.0,1546,672,1890,1149
225.0,10.0,1008,1240,1437,1569
225.0,13.0,16,576,437,1056
225.0,11.0,1402,1092,2106,1540
225.0,12.0,512,1495,1066,1857
225.0,9.0,1896,748,2392,1140
225.0,7.0,1888,907,2736,1452
225.0,8.0,2274,892,2701,1281
226.0,1.0,464,1056,1085,1528
226.0,2.0,1136,679,1501,1248
226.0,3.0,1498,624,2205,895
226.0,4.0,2162,1166,3045,1648
226.0,5.0,874,684,1165,1260
226.0,6.0,1554,736,1858,1140
226.0,10.0,992,1231,1434,1576
226.0,13.0,18,559,445,1041
226.0,11.0,1408,1096,2106,1533
226.0,12.0,520,1483,1058,1836
226.0,9.0,1912,732,2429,1128
226.0,8.0,2280,880,2701,1257
227.0,1.0,458,1034,1085,1516
227.0,2.0,1128,648,1504,1236
227.0,3.0,1490,612,2218,890
227.0,4.0,2160,1164,3040,1644
227.0,5.0,872,660,1170,1260
227.0,6.0,1546,664,1901,1128
227.0,10.0,992,1216,1426,1557
227.0,13.0,18,540,453,1024
227.0,11.0,1378,1106,2058,1524
227.0,12.0,520,1471,1040,1816
227.0,9.0,1914,748,2413,1120
227.0,8.0,2280,876,2704,1255
227.0,7.0,1850,1036,2474,1425
228.0,1.0,472,1022,1112,1516
228.0,2.0,1122,643,1498,1228
228.0,3.0,1496,604,2216,880
228.0,4.0,2168,1164,3026,1636
228.0,5.0,866,652,1173,1260
228.0,6.0,1544,643,1914,1116
228.0,10.0,984,1207,1416,1548
228.0,13.0,18,528,461,1015
228.0,11.0,1384,1082,2090,1512
228.0,12.0,514,1464,1029,1804
228.0,9.0,1920,751,2416,1108
228.0,8.0,2264,866,2693,1248
229.0,1.0,464,1010,1112,1516
229.0,2.0,1114,636,1493,1226
229.0,3.0,1512,600,2202,864
229.0,4.0,2144,1164,2994,1632
229.0,5.0,872,652,1173,1245
229.0,6.0,1530,636,1906,1106
229.0,10.0,976,1200,1402,1536
229.0,13.0,24,518,464,1000
229.0,11.0,1352,1060,2082,1500
229.0,12.0,506,1452,1021,1792
229.0,9.0,1912,744,2426,1104
229.0,8.0,2258,864,2685,1240
230.0,1.0,474,996,1133,1512
230.0,2.0,1128,696,1464,1209
230.0,3.0,1504,590,2186,847
230.0,4.0,2122,1166,2970,1632
230.0,5.0,888,662,1181,1219
230.0,6.0,1552,708,1872,1099
230.0,10.0,976,1188,1394,1521
230.0,13.0,24,506,472,986
230.0,11.0,1328,1046,2077,1495
230.0,12.0,504,1440,1013,1780
230.0,9.0,1872,772,2346,1104
230.0,8.0,2256,856,2674,1228
231.0,1.0,464,988,1088,1476
231.0,2.0,1128,648,1488,1195
231.0,3.0,1472,578,2141,828
231.0,4.0,2082,1156,2949,1629
231.0,5.0,880,628,1181,1192
231.0,6.0,1552,724,1858,1089
231.0,10.0,976,1180,1381,1504
231.0,13.0,24,487,477,967
231.0,11.0,1338,1044,2082,1480
231.0,12.0,498,1428,997,1764
231.0,9.0,1874,732,2386,1080
231.0,8.0,2256,852,2674,1216
232.0,1.0,472,986,1072,1459
232.0,2.0,1128,628,1498,1180
232.0,3.0,1488,568,2141,808
232.0,4.0,2088,1156,2936,1617
232.0,5.0,880,612,1186,1178
232.0,6.0,1536,643,1906,1089
232.0,10.0,978,1171,1378,1488
232.0,13.0,32,472,488,948
232.0,11.0,1280,984,2096,1473
232.0,12.0,482,1420,986,1756
232.0,9.0,1888,710,2437,1075
232.0,8.0,2256,852,2658,1212
233.0,1.0,474,974,1069,1444
233.0,2.0,1128,616,1506,1173
233.0,3.0,1480,556,2146,796
233.0,4.0,2088,1156,2928,1612
233.0,5.0,882,607,1189,1176
233.0,6.0,1536,612,1925,1080
233.0,10.0,984,1164,1376,1476
233.0,13.0,32,468,506,957
233.0,11.0,1282,974,2101,1468
233.0,12.0,464,1411,984,1759
233.0,9.0,1880,696,2458,1072
233.0,8.0,2248,852,2648,1212
233.0,7.0,1848,1060,2370,1384
234.0,1.0,474,967,1061,1437
234.0,2.0,1144,600,1533,1168
234.0,3.0,1488,547,2162,792
234.0,4.0,2088,1156,2912,1600
234.0,5.0,888,595,1202,1180
234.0,6.0,1536,595,1936,1077
234.0,10.0,986,1159,1378,1476
234.0,13.0,34,470,517,957
234.0,11.0,1304,984,2093,1461
234.0,12.0,450,1404,978,1754
234.0,9.0,1858,691,2466,1080
234.0,8.0,2242,852,2637,1212
234.0,7.0,1850,1060,2378,1380
235.0,1.0,472,955,1069,1435
235.0,2.0,1144,600,1528,1156
235.0,3.0,1472,540,2176,792
235.0,4.0,2056,1147,2912,1608
235.0,5.0,896,588,1210,1164
235.0,6.0,1536,588,1933,1072
235.0,10.0,986,1152,1381,1471
235.0,13.0,40,472,528,957
235.0,11.0,1314,988,2090,1456
235.0,12.0,458,1392,986,1740
235.0,8.0,2256,864,2626,1212
236.0,1.0,472,960,1093,1461
236.0,2.0,1152,600,1536,1152
236.0,3.0,1458,540,2178,796
236.0,4.0,1976,1140,2949,1670
236.0,5.0,898,588,1213,1161
236.0,6.0,1538,578,1938,1068
236.0,10.0,984,1140,1384,1464
236.0,13.0,40,468,541,950
236.0,11.0,1328,996,2082,1452
236.0,12.0,482,1387,989,1716
236.0,8.0,2264,859,2626,1200
237.0,1.0,472,948,1096,1456
237.0,2.0,1152,590,1544,1149
237.0,3.0,1458,532,2165,792
237.0,4.0,1946,1130,2949,1689
237.0,5.0,904,583,1226,1159
237.0,6.0,1536,559,1944,1063
237.0,10.0,984,1140,1384,1466
237.0,13.0,48,468,546,940
237.0,11.0,1266,1010,1978,1449
237.0,12.0,504,1380,1010,1704
237.0,8.0,2272,854,2632,1202
237.0,9.0,1704,667,2568,1236
238.0,1.0,480,936,1080,1428
238.0,2.0,1160,590,1560,1149
238.0,3.0,1482,530,2170,784
238.0,4.0,1946,1128,2853,1524
238.0,5.0,906,576,1229,1152
238.0,6.0,1544,556,1946,1065
238.0,10.0,992,1130,1378,1447
238.0,13.0,48,468,560,938
238.0,11.0,1314,998,2045,1449
238.0,12.0,504,1372,1018,1696
238.0,8.0,2282,852,2629,1192
238.0,9.0,1648,652,2557,1276
239.0,1.0,474,931,1050,1408
239.0,2.0,1152,588,1554,1147
239.0,3.0,1488,528,2189,792
239.0,4.0,2008,1130,2904,1634
239.0,5.0,906,571,1245,1173
239.0,6.0,1544,556,1938,1053
239.0,10.0,992,1128,1384,1444
239.0,13.0,72,482,570,928
239.0,11.0,1344,984,2090,1440
239.0,12.0,498,1368,1018,1692
239.0,8.0,2304,852,2650,1190
239.0,9.0,1792,660,2485,1128
239.0,7.0,1858,1068,2357,1368
240.0,1.0,482,926,1045,1394
240.0,2.0,1144,576,1560,1142
240.0,3.0,1488,518,2202,792
240.0,4.0,2048,1132,2882,1596
240.0,5.0,912,564,1258,1168
240.0,6.0,1560,571,1936,1051
240.0,10.0,1000,1120,1386,1432
240.0,13.0,80,487,584,919
240.0,11.0,1352,984,2104,1440
240.0,12.0,490,1358,1026,1687
240.0,8.0,2320,847,2666,1188
240.0,9.0,1818,660,2426,1080
240.0,7.0,1872,1068,2373,1360
241.0,1.0,496,914,1048,1380
241.0,2.0,1152,556,1576,1132
241.0,3.0,1498,516,2210,792
241.0,4.0,2008,1132,2930,1656
241.0,5.0,922,552,1261,1140
241.0,6.0,1560,556,1941,1041
241.0,10.0,1000,1116,1386,1428
241.0,13.0,74,484,586,909
241.0,11.0,1346,976,2093,1425
241.0,12.0,480,1348,1034,1689
241.0,8.0,2336,844,2682,1185
241.0,9.0,1728,631,2528,1207
241.0,7.0,1864,1063,2376,1356
242.0,1.0,520,919,1048,1368
242.0,2.0,1160,552,1586,1123
242.0,3.0,1506,506,2213,784
242.0,4.0,2040,1123,2904,1608
242.0,5.0,930,544,1261,1108
242.0,6.0,1568,571,1930,1032
242.0,10.0,1002,1118,1397,1437
242.0,13.0,72,484,597,909
242.0,11.0,1352,972,2096,1423
242.0,12.0,490,1344,1034,1675
242.0,8.0,2346,840,2682,1173
242.0,7.0,1866,1056,2373,1344
243.0,1.0,528,907,1048,1356
243.0,2.0,1152,540,1584,1113
243.0,3.0,1520,504,2221,780
243.0,4.0,2056,1116,2888,1584
243.0,5.0,938,530,1269,1094
243.0,6.0,1576,542,1952,1024
243.0,10.0,1002,1116,1397,1432
243.0,13.0,72,480,605,895
243.0,11.0,1298,974,2005,1413
243.0,12.0,480,1332,1050,1680
243.0,8.0,2354,830,2690,1166
243.0,7.0,1786,991,2397,1336
243.0,9.0,1810,616,2461,1084
244.0,1.0,538,900,1050,1348
244.0,2.0,1160,532,1592,1096
244.0,3.0,1528,494,2224,772
244.0,4.0,2056,1104,2882,1564
244.0,5.0,952,540,1280,1080
244.0,6.0,1576,535,1946,1017
244.0,10.0,1008,1104,1392,1416
244.0,13.0,56,463,602,883
244.0,11.0,1336,960,2061,1408
244.0,12.0,482,1320,1037,1660
244.0,8.0,2360,823,2693,1159
244.0,7.0,1826,1008,2394,1320
244.0,9.0,1856,607,2456,1041
245.0,1.0,538,888,1050,1341
245.0,2.0,1168,540,1594,1087
245.0,3.0,1504,484,2200,760
245.0,4.0,2042,1096,2874,1557
245.0,5.0,952,532,1285,1068
245.0,6.0,1578,547,1933,1008
245.0,10.0,1002,1096,1381,1404
245.0,13.0,56,456,608,873
245.0,11.0,1346,952,2069,1396
245.0,12.0,474,1310,1026,1648
245.0,8.0,2362,811,2701,1152
245.0,7.0,1840,1020,2386,1320
245.0,9.0,1874,612,2450,1029
246.0,1.0,544,895,1042,1341
246.0,2.0,1168,540,1592,1080
246.0,3.0,1522,480,2205,748
246.0,4.0,2024,1094,2869,1560
246.0,5.0,952,535,1290,1065
246.0,6.0,1576,540,1938,1000
246.0,10.0,1000,1094,1370,1401
246.0,13.0,56,458,608,864
246.0,11.0,1336,960,2045,1392
246.0,12.0,472,1308,1013,1639
246.0,8.0,2360,804,2701,1152
246.0,7.0,1816,996,2402,1320
246.0,9.0,1880,616,2424,1005
247.0,1.0,512,895,1048,1384
247.0,2.0,1160,532,1592,1072
247.0,3.0,1530,468,2205,741
247.0,4.0,2002,1087,2858,1555
247.0,5.0,946,530,1293,1065
247.0,6.0,1568,528,1936,998
247.0,10.0,986,1087,1365,1404
247.0,13.0,48,458,592,854
247.0,11.0,1288,967,1962,1387
247.0,12.0,464,1298,1008,1634
247.0,8.0,2360,799,2698,1152
247.0,7.0,1784,974,2408,1322
247.0,9.0,1866,619,2413,1000
248.0,1.0,474,888,1045,1418
248.0,2.0,1146,523,1597,1077
248.0,3.0,1466,460,2117,732
248.0,4.0,2000,1084,2850,1548
248.0,5.0,938,535,1306,1096
248.0,6.0,1568,528,1936,996
248.0,10.0,986,1082,1362,1399
248.0,13.0,42,456,594,849
248.0,11.0,1298,943,2005,1380
248.0,12.0,466,1291,1010,1627
248.0,8.0,2352,792,2696,1149
248.0,7.0,1816,1008,2389,1320
248.0,9.0,1856,616,2424,1005
249.0,1.0,472,880,1058,1432
249.0,2.0,1136,516,1602,1084
249.0,3.0,1536,460,2173,724
249.0,4.0,2002,1087,2858,1555
249.0,5.0,952,540,1328,1104
249.0,6.0,1568,516,1941,991
249.0,10.0,986,1072,1365,1396
249.0,13.0,42,456,594,840
249.0,11.0,1322,938,2042,1380
249.0,12.0,474,1286,1026,1632
249.0,8.0,2352,787,2696,1152
249.0,7.0,1824,1015,2370,1308
249.0,9.0,1856,614,2440,1017
250.0,1.0,488,880,1072,1449
250.0,2.0,1144,516,1616,1080
250.0,3.0,1520,460,2170,729
250.0,4.0,1968,1092,2912,1612
250.0,5.0,952,528,1336,1094
250.0,6.0,1570,504,1949,988
250.0,10.0,992,1072,1376,1413
250.0,13.0,56,451,594,816
250.0,11.0,1338,938,2069,1382
250.0,12.0,472,1284,1021,1632
250.0,8.0,2360,784,2698,1149
250.0,9.0,1888,619,2464,1020
251.0,1.0,496,888,1088,1478
251.0,2.0,1146,523,1621,1084
251.0,3.0,1520,458,2186,729
251.0,4.0,2008,1099,2872,1572
251.0,5.0,954,518,1341,1087
251.0,6.0,1568,494,1952,991
251.0,10.0,994,1072,1381,1420
251.0,13.0,66,448,597,796
251.0,11.0,1344,936,2080,1380
251.0,12.0,472,1284,1021,1634
251.0,8.0,2360,780,2701,1147
251.0,9.0,1890,616,2458,1005
252.0,1.0,504,888,1088,1483
252.0,2.0,1162,528,1637,1080
252.0,3.0,1538,456,2218,727
252.0,4.0,2034,1106,2861,1557
252.0,5.0,968,516,1352,1080
252.0,6.0,1610,595,1922,984
252.0,10.0,1008,1072,1381,1413
252.0,13.0,72,446,608,792
252.0,11.0,1344,924,2090,1370
252.0,12.0,488,1276,1032,1629
252.0,8.0,2368,775,2712,1147
252.0,9.0,1882,614,2461,1022
252.0,7.0,1856,1015,2400,1303
253.0,1.0,536,888,1064,1440
253.0,2.0,1162,540,1634,1075
253.0,3.0,1536,456,2224,732
253.0,4.0,2040,1111,2856,1548
253.0,5.0,970,528,1357,1092
253.0,6.0,1616,547,1962,981
253.0,10.0,1016,1070,1386,1420
253.0,13.0,58,439,618,789
253.0,11.0,1344,919,2090,1368
253.0,12.0,488,1274,1026,1627
253.0,8.0,2376,787,2712,1149
253.0,9.0,1880,600,2472,1020
253.0,7.0,1856,1020,2408,1303
254.0,1.0,552,876,1048,1408
254.0,2.0,1170,530,1653,1070
254.0,3.0,1576,456,2256,729
254.0,4.0,2040,1116,2856,1552
254.0,5.0,970,516,1365,1092
254.0,6.0,1618,518,1994,984
254.0,10.0,1018,1072,1386,1420
254.0,13.0,50,427,621,777
254.0,11.0,1338,919,2093,1372
254.0,12.0,488,1272,1029,1632
254.0,8.0,2346,792,2693,1156
254.0,9.0,1866,592,2474,1036
254.0,7.0,1850,1022,2405,1308
255.0,1.0,578,864,1045,1377
255.0,2.0,1176,540,1656,1068
255.0,3.0,1568,456,2258,732
255.0,4.0,2040,1120,2861,1557
255.0,5.0,978,499,1373,1068
255.0,6.0,1616,506,2005,988
255.0,10.0,1016,1075,1386,1437
255.0,13.0,48,424,624,772
255.0,11.0,1336,926,2080,1375
255.0,12.0,490,1272,1021,1624
255.0,8.0,2320,768,2698,1164
255.0,9.0,1778,592,2501,1128
255.0,7.0,1842,1027,2394,1308
256.0,1.0,610,878,1042,1363
256.0,2.0,1176,540,1664,1077
256.0,3.0,1600,460,2290,741
256.0,4.0,2042,1128,2861,1560
256.0,5.0,994,499,1386,1063
256.0,6.0,1632,499,2032,996
256.0,10.0,1024,1080,1392,1449
256.0,13.0,32,424,616,777
256.0,11.0,1344,928,2098,1380
256.0,12.0,488,1272,1002,1620
256.0,8.0,2330,780,2709,1168
256.0,9.0,1856,604,2496,1092
256.0,7.0,1848,1034,2400,1312
257.0,1.0,634,888,1050,1368
257.0,2.0,1176,540,1677,1089
257.0,3.0,1624,460,2304,736
257.0,4.0,2042,1135,2869,1572
257.0,5.0,1002,504,1397,1072
257.0,6.0,1634,508,2026,1000
257.0,10.0,1026,1092,1389,1464
257.0,13.0,16,424,613,780
257.0,11.0,1336,936,2088,1384
257.0,12.0,488,1274,1000,1624
257.0,8.0,2338,780,2738,1173
257.0,9.0,1922,616,2522,1077
257.0,7.0,1848,1044,2402,1320
258.0,1.0,648,883,1056,1368
258.0,2.0,1184,540,1688,1092
258.0,3.0,1640,463,2312,739
258.0,4.0,2040,1144,2874,1581
258.0,5.0,1016,506,1416,1075
258.0,6.0,1650,520,2037,1008
258.0,10.0,1032,1094,1397,1473
258.0,13.0,2,424,605,784
258.0,11.0,1344,943,2093,1392
258.0,12.0,496,1276,1000,1624
258.0,8.0,2352,794,2754,1180
258.0,9.0,1968,631,2544,1077
258.0,7.0,1848,1046,2410,1324
259.0,1.0,664,890,1056,1368
259.0,2.0,1186,542,1693,1094
259.0,3.0,1648,468,2325,748
259.0,4.0,2000,1159,2920,1648
259.0,5.0,1024,504,1418,1060
259.0,6.0,1648,504,2048,1012
259.0,10.0,1040,1099,1394,1480
259.0,13.0,0,422,610,792
259.0,11.0,1298,962,2010,1401
259.0,12.0,496,1276,1005,1629
259.0,8.0,2360,818,2765,1190
259.0,9.0,1872,648,2544,1164
260.0,1.0,674,895,1053,1368
260.0,2.0,1194,552,1701,1094
260.0,3.0,1664,468,2320,744
260.0,4.0,2040,1168,2890,1617
260.0,5.0,1034,511,1429,1068
260.0,6.0,1666,518,2058,1015
260.0,10.0,1048,1106,1394,1480
260.0,13.0,0,412,618,784
260.0,11.0,1344,964,2056,1401
260.0,12.0,496,1276,1008,1636
260.0,8.0,2368,828,2789,1200
260.0,9.0,1946,643,2562,1120
260.0,7.0,1856,1058,2426,1339
261.0,1.0,682,900,1053,1368
261.0,2.0,1202,556,1701,1084
261.0,3.0,1650,468,2325,748
261.0,4.0,2048,1176,2880,1612
261.0,5.0,1034,518,1437,1084
261.0,6.0,1680,528,2069,1017
261.0,10.0,1056,1108,1389,1473
261.0,13.0,0,403,624,787
261.0,11.0,1354,962,2074,1404
261.0,12.0,504,1279,994,1624
261.0,8.0,2376,840,2802,1200
261.0,9.0,1978,648,2565,1104
261.0,7.0,1872,1063,2434,1341
262.0,1.0,680,892,1058,1384
262.0,2.0,1208,556,1706,1084
262.0,3.0,1626,468,2301,748
262.0,4.0,2048,1178,2877,1610
262.0,5.0,1040,518,1440,1080
262.0,6.0,1688,528,2082,1024
262.0,10.0,1056,1106,1389,1476
262.0,13.0,0,396,616,784
262.0,11.0,1360,960,2088,1408
262.0,12.0,506,1274,989,1615
262.0,8.0,2360,840,2805,1200
262.0,9.0,2000,650,2565,1089
262.0,7.0,1864,1056,2442,1344
263.0,1.0,680,878,1061,1392
263.0,2.0,1202,554,1701,1080
263.0,3.0,1624,468,2288,736
263.0,4.0,2050,1180,2861,1600
263.0,5.0,1056,518,1448,1056
263.0,6.0,1696,540,2077,1012
263.0,10.0,1058,1104,1381,1468
263.0,13.0,0,388,610,777
263.0,11.0,1352,948,2090,1408
263.0,12.0,496,1267,997,1620
263.0,8.0,2328,840,2792,1204
263.0,9.0,1992,648,2546,1084
263.0,7.0,1856,1044,2434,1332
264.0,1.0,674,864,1058,1392
264.0,2.0,1200,547,1712,1080
264.0,3.0,1610,463,2277,732
264.0,4.0,2048,1180,2848,1588
264.0,5.0,1056,508,1448,1041
264.0,6.0,1698,554,2074,1012
264.0,10.0,1056,1099,1370,1456
264.0,13.0,0,384,602,772
264.0,11.0,1354,948,2082,1404
264.0,12.0,490,1260,989,1612
264.0,8.0,2320,844,2794,1200
264.0,9.0,1992,648,2536,1080
264.0,7.0,1866,1044,2394,1300
265.0,1.0,680,859,1050,1389
265.0,2.0,1210,607,1653,1068
265.0,3.0,1594,458,2277,734
265.0,4.0,2032,1180,2845,1593
265.0,5.0,1058,511,1445,1024
265.0,6.0,1698,559,2069,1005
265.0,10.0,1050,1092,1362,1452
265.0,13.0,0,374,592,765
265.0,11.0,1368,952,2066,1389
265.0,12.0,480,1250,984,1610
265.0,8.0,2322,852,2813,1200
